decerebrate	v
decibel	n
decide	v
decide	v
decide	v
decide	v
decidedly	r
deciding	a
decidua	n
deciduous	a
deciduous	a
decigram	n
decile	n
deciliter	n
decimal	n
decimal	a
decimal fraction	n
decimal point	n
decimalization	n
decimate	v
decimation	n
decimeter	n
decipher	v
deciphered	a
decision	n
decision	n
decision	n
decision	n
decision making	n
decisive	a
decisive	a
decisive	a
decisively	r
decisively	r
decisively	r
decisiveness	n
Decius	n
deck	n
deck	n
deck	n
deck	v
deck	v
deck	v
decker	n
deckhand	n
deckle	n
deckle edge	n
declaim	v
declaim	v
declamation	n
declamation	n
declaration	n
declaration	n
declaration	n
declarative	a
declare	v
declare	v
declare	v
declare	v
declare	v
declare	v
declare	v
declared	a
declared	a
declassification	n
declassified	a
declassify	v
declaw	v
declension	n
declension	n
declination	n
declination	n
decline	n
decline	n
decline	v
decline	v
decline	v
decline	v
declivitous	a
deco	n
decoction	n
decode	v
decoder	n
decoder	n
decoding	n
decolletage	n
decollete	a
decolonization	n
decolonize	v
decommission	v
decompose	v
decompose	v
decomposition	n
decomposition	n
decomposition	n
decomposition	n
decompress	v
decompression	n
decompression	n
decompression sickness	n
deconstruct	v
deconstruction	n
deconstructionist	a
decontaminate	v
decontamination	n
decontrol	v
decorate	v
decorate	v
decoration	n
decoration	n
decoration	n
decoratively	r
decorator	n
decorous	a
decorously	r
decorticate	v
decorticate	v
decortication	n
decorum	n
decouple	v
decouple	v
decouple	v
decoy	n
decoy	v
decrease	n
decrease	n
decrease	n
decrease	n
decrease	v
decrease	v
decreased	a
decreasing	a
decreasing	a
decree	n
decree	v
decrepit	a
decrepitude	n
decrescendo	n
decrescendo	a
decrescendo	v
decriminalization	n
decubitus	n
decussate	a
decussate	v
dedicate	v
dedicate	v
dedicate	v
dedicated	a
dedication	n
dedication	n
dedication	n
dedifferentiation	n
deduce	v
deduce	v
deducible	a
deductible	a
deductible	n
deductible	n
deduction	n
deduction	n
deduction	n
deductive	a
deductive	a
deed	n
deem	v
deep-dish pie	n
deep-freeze	n
deep-rooted	a
deep-set	a
deep	a
deep	a
deep	n
deep	n
deep	r
deep	r
deep	a
deep	a
deep	a
deep	a
deep	a
deep	a
deep	a
deep	a
deep	a
deepen	v
deepen	v
deepening	n
deepening	a
deeply	r
deepness	n
deepness	n
deer	n
Deere	n
deerskin	n
deerstalker	n
deface	v
defacement	n
defamation	n
defame	v
defamer	n
default	n
default	n
default	v
default option	n
defaulter	n
defaulter	n
defaulter	n
defeasible	a
defeat	n
defeated	a
defeated	n
defeated	a
defeatism	n
defeatist	n
defecation	n
defecator	n
defect	n
defect	n
defect	n
defect	v
defective	a
defective	a
defectively	r
defectiveness	n
defend	v
defend	v
defend	v
defend	v
defendable	a
defendant	n
defender	n
defender	n
defending	a
defenestrate	v
defenestration	n
defense	n
defense	n
defense	n
defense	n
defense	n
defense	n
defense	n
defense	n
Defense Advanced Research Projects Agency	n
Defense Information Systems Agency	n
Defense Intelligence Agency	n
defense mechanism	n
defenseless	r
defenseless	a
defenseless	a
defenselessness	n
defensibility	n
defensive	a
defensive	n
defensive	a
defensive structure	n
defensively	r
defensively	r
defensiveness	n
deference	n
deference	n
deferent	a
deferentially	r
deferentially	r
deferral	n
defiance	n
defiance	n
defiance	n
defiant	a
defibrillator	n
deficient	a
deficient	a
deficit	n
deficit	n
deficit	n
deficit	n
defilade	n
defile	n
defile	v
defiled	a
definable	a
define	v
define	v
define	v
defined	a
defined	a
definite	a
definite	a
definition	n
definition	n
definitive	a
definitive	a
deflagration	n
deflate	v
deflate	v
deflate	v
deflate	v
deflate	v
deflate	v
deflation	n
deflation	n
deflation	n
deflationary	a
deflator	n
deflect	v
deflect	v
deflection	n
deflection	n
deflection	n
deflection	n
deflective	a
deflector	n
defloration	n
defloration	n
deflower	v
Defoe	n
defoliate	a
defoliate	v
defoliation	n
defoliation	n
deforest	v
deforestation	n
deforestation	n
deform	v
deform	v
deform	v
deformation	n
deformed	a
deformity	n
defray	v
defrock	v
defrost	v
defroster	n
deft	a
deftly	r
defunct	a
defunct	a
defuse	v
defy	v
defy	v
defy	v
degage	a
Degas	n
degas	v
degaussing	n
degeneracy	n
degeneration	n
degeneration	n
degenerative	a
deglaze	v
degradation	n
degrade	v
degrade	v
degrease	v
degree	n
degree	n
degree	n
degree	n
degree	n
degree	n
degree centigrade	n
degree Fahrenheit	n
dehisce	v
dehiscence	n
dehiscent	a
dehorn	v
dehorn	v
dehumanization	n
dehumanize	v
dehumanize	v
dehumanized	a
dehumidify	v
dehydrate	v
dehydrate	v
dehydrated	a
dehydration	n
dehydration	n
dehydration	n
deictic	a
deictic	n
deific	a
deification	n
deification	n
deification	n
deify	v
deify	v
Deimos	n
deionize	v
deism	n
deist	a
deist	n
deity	n
deixis	n
dejected	a
dejectedly	r
dejection	n
dekagram	n
dekaliter	n
Dekker	n
dekko	n
Delacroix	n
Delaware	n
Delaware	n
Delaware	n
Delaware	n
Delaware	n
Delawarean	n
delay	n
delay	n
delay	v
delay	v
delayed	a
delayer	n
delectability	n
delectable	a
delectable	a
delegacy	n
delegate	n
delegate	v
delegate	v
delegating	n
delete	v
deleterious	a
deletion	n
deletion	n
deletion	n
delf	n
delft	n
Delhi	n
deliberate	a
deliberation	n
deliberation	n
deliberation	n
deliberative	a
delicacy	n
delicacy	n
delicacy	n
delicate	a
delicate	a
delicate	a
delicate	a
delicate	a
delicate	a
delicatessen	n
delicatessen	n
Delicious	n
deliciously	r
delight	n
delight	v
delighted	a
delightedly	r
delightful	a
delightfully	r
Delilah	n
delineate	v
delineate	v
delineated	a
delineation	n
delinquency	n
delinquency	n
delinquency	n
delinquent	n
delinquent	a
delinquent	a
deliquescent	a
delirious	a
delirious	a
deliriously	r
deliriously	r
delirium	n
delirium tremens	n
delist	v
deliver	v
deliver	v
deliver	v
deliver	v
deliver	v
deliver	v
deliverable	a
deliverable	n
deliverer	n
delivery	n
delivery	n
delivery	n
delivery	n
deliveryman	n
dell	n
delouse	v
Delphi	n
Delphic	a
Delphic	a
Delphinidae	n
delphinium	n
Delphinus	n
Delphinus	n
delta	n
delta	n
delta	n
deltoid	n
deltoid	a
deluge	v
delusion	n
delusion	n
delusion	n
delusional	a
delusive	a
deluxe	a
deluxe	a
demagnetization	n
demagnetize	v
demagnetize	v
demagogic	a
demagogue	n
demagoguery	n
demand	n
demand	n
demand	n
demand	v
demand	v
demand	v
demand	v
demand	v
demander	n
demanding	a
demarcate	v
demarcate	v
dematerialize	v
demeaning	a
demeanor	n
dementia	n
demerit	n
demerit	n
Demeter	n
Demetrius	n
demigod	n
demijohn	n
demilitarize	v
demilitarized zone	n
DeMille	n
demimonde	n
demineralization	n
demineralization	n
demise	v
demist	v
demitasse	n
demiurge	n
demobilization	n
demobilize	v
demobilize	v
democracy	n
democracy	n
Democrat	n
democrat	n
democratic	a
Democratic	a
democratic	a
democratically	r
democratization	n
democratize	v
democratize	v
demodulation	n
Demogorgon	n
demographer	n
demographic	a
demographic	n
demography	n
demolish	v
demolish	v
demolished	a
demolition	n
demon	n
demonetization	n
demonetize	v
demoniac	n
demoniacally	r
demonic	a
demonize	v
demonstrability	n
demonstrable	a
demonstrable	a
demonstrably	r
demonstrate	v
demonstrated	a
demonstration	n
demonstration	n
demonstration	n
demonstration	n
demonstrative	a
demonstrative	a
demonstrative pronoun	n
demonstratively	r
demonstrator	n
demonstrator	n
demonstrator	n
demoralization	n
demoralization	n
demoralization	n
demoralize	v
demoralized	a
demoralizing	a
Demosthenes	n
demote	v
Demotic	a
Demotic	n
demotic	a
demotion	n
Dempsey	n
demulcent	n
demulcent	a
demur	n
demur	v
demur	v
demurely	r
demurrage	n
demurrage	n
demurrer	n
den	n
den	n
denationalization	n
denature	v
denature	v
denature	v
dendrite	n
dendritic	a
dendrobium	n
Dendroctonus	n
Dendroica	n
Deneb	n
dengue	n
deniable	a
denial	n
denial	n
denial	n
denier	n
denier	n
denier	n
denigration	n
denim	n
denitrify	v
denizen	n
Denmark	n
denomination	n
denomination	n
denominational	a
denominational	a
denominational	a
denominationalism	n
denominationally	r
denominator	n
denotative	a
denotative	a
denote	v
denote	v
denouement	n
denouement	n
denounce	v
denounce	v
denounce	v
dense	a
dense	a
dense	a
dense	a
densely	r
denseness	n
densimeter	n
densitometer	n
densitometry	n
density	n
dent	n
dent	n
dental	a
dental	a
dental floss	n
dentate	a
denticle	n
denticulate	a
dentifrice	n
dentine	n
dentine	n
dentist	n
dentistry	n
dentition	n
denture	n
denudation	n
denude	v
denunciation	n
Denver	n
deny	v
deny	v
deny	v
deny	v
deny	v
deny	v
deodar	n
deodorant	n
deodorize	v
deoxidize	v
deoxyadenosine monophosphate	n
deoxycytidine monophosphate	n
deoxyguanosine	n
deoxyguanosine monophosphate	n
deoxyribonucleic acid	n
deoxyribose	n
deoxythymidine monophosphate	n
depart	v
depart	v
departer	n
department	n
department	n
department	n
Department of Agriculture	n
Department of Commerce	n
Department of Defense	n
Department of Education	n
Department of Energy	n
Department of Health and Human Services	n
Department of Housing and Urban Development	n
Department of Justice	n
Department of Labor	n
Department of State	n
Department of the Interior	n
Department of the Treasury	n
Department of Transportation	n
Department of Veterans Affairs	n
department store	n
departmental	a
departmentally	r
departure	n
depend	v
depend on	v
dependability	n
dependable	a
dependable	a
dependable	a
dependant	n
dependence	n
dependent	a
dependent	a
dependent	a
dependent	a
depersonalization	n
depersonalization	n
depersonalization	n
depersonalize	v
depicted	a
depicting	n
depiction	n
depigmentation	n
depilation	n
depilatory	n
depilatory	n
depilatory	a
deplane	v
depleted	a
depletion	n
depletion	n
deplorable	a
deplorable	a
deplorably	r
deplore	v
deplore	v
deploy	v
deploy	v
deployment	n
depolarization	n
depolarize	v
depopulate	v
depopulation	n
deportation	n
depose	v
deposit	n
deposit	n
deposit	n
deposit	n
deposit	n
deposit	v
deposition	n
deposition	n
deposition	n
depositor	n
depository	n
depository financial institution	n
depraved	a
depravity	n
deprecate	v
deprecate	v
deprecation	n
deprecation	n
depreciate	v
depreciate	v
depreciating	a
depreciation	n
depreciation	n
depredation	n
depress	v
depress	v
depress	v
depressant	a
depressed	a
depressed	a
depressing	a
depressingly	r
depression	n
depression	n
depression	n
Depression	n
depression	n
depression	n
depression	n
depressive	n
depressive disorder	n
depressor	n
depressor	n
depressor	n
depressurize	v
deprive	v
deprive	v
deprive	v
deprived	a
depth	n
depth	n
depth	n
depth	n
depth	n
deputation	n
depute	v
deputy	n
deputy	n
deputy	n
deputy	n
derail	v
derail	v
derailment	n
Derain	n
derangement	n
derate	v
deregulate	v
deregulation	n
derelict	n
derelict	a
dereliction	n
deride	v
derision	n
derision	n
derisive	a
derisively	r
derivable	a
derivation	n
derivation	n
derivation	n
derivation	n
derivation	n
derivation	n
derivational	a
derivative	n
derivative	n
derivative	a
derivative instrument	n
derive	v
derive	v
derive	v
derive	v
derived	a
derived function	n
deriving	n
Dermacentor	n
dermal	a
Dermaptera	n
dermatitis	n
dermatologic	a
dermatologist	n
dermatology	n
dermatome	n
dermatomycosis	n
dermatosis	n
dermis	n
derogation	n
derogative	a
derrick	n
derrick	n
Derrida	n
derringer	n
derris	n
dervish	n
desacralize	v
desalinate	v
desalination	n
descant	n
descant	v
descant	v
Descartes	n
descend	v
descendant	n
descendant	a
descendant	a
descendants	n
descender	n
descender	n
descender	n
descending	a
descent	n
descent	n
descent	n
descent	n
describable	a
describe	v
described	a
description	n
description	n
description	n
descriptive	a
descriptive	a
descriptively	r
descriptor	n
descry	v
desecrate	v
desecrate	v
desecrated	a
desegregate	v
desensitization	n
desensitize	v
desensitize	v
desensitizing	a
desert	n
desert	v
desert four o'clock	n
deserter	n
deserter	n
desertification	n
desertion	n
deserts	n
deserve	v
deservedly	r
deserving	a
deservingness	n
desiccant	n
desiccated	a
desideratum	n
design	n
design	n
design	n
design	n
design	v
design	v
design	v
design	v
design	v
design	v
designate	a
designate	v
designation	n
designed	a
designer	n
designing	a
desirability	n
desirable	a
desirable	a
desire	n
desire	n
desire	n
desire	v
desire	v
desirous	a
desk	n
desktop	n
Desmodium	n
desolate	a
desolately	r
desorption	n
despair	n
despair	n
despair	v
despairing	a
despairingly	r
desperado	n
desperate	n
desperate	a
desperate	a
desperate	a
desperate	a
desperate	a
desperately	r
desperation	n
despicable	a
despicably	r
despised	a
despite	n
despiteful	a
despitefully	r
despoiled	a
despond	v
despondency	n
despondent	a
despotic	a
despotic	a
desquamation	n
dessert	n
destabilization	n
destabilization	n
destabilize	v
destabilize	v
destination	n
destine	v
destiny	n
destiny	n
destitute	a
destitution	n
destroy	v
destroy	v
destroy	v
destroyed	a
destroyed	a
destroyer	n
destroyer	n
destruct	v
destructible	a
destruction	n
destruction	n
destructive	a
destructively	r
destructiveness	n
desuetude	n
desultory	a
detach	v
detach	v
detach	v
detachable	a
detached	a
detached	a
detached	a
detached	a
detached	a
detachment	n
detachment	n
detail	n
detail	n
detail	n
detail	n
detail	v
detail	v
detailed	a
details	n
detainee	n
detect	v
detectable	a
detectable	a
detected	a
detected	a
detection	n
detection	n
detection	n
detective	n
detective	n
detector	n
detector	n
detector	n
detente	n
detention	n
detention	n
deter	v
detergent	n
detergent	n
detergent	a
deteriorate	v
deterioration	n
deterioration	n
determent	n
determinable	a
determinant	n
determinant	n
determinate	a
determinate	a
determinateness	n
determination	n
determination	n
determination	n
determine	v
determine	v
determine	v
determine	v
determine	v
determined	a
determined	a
determined	a
determined	a
determinedly	r
determiner	n
determinism	n
deterministic	a
deterrence	n
deterrent	a
detestably	r
dethrone	v
detonate	v
detonation	n
detonator	n
detour	n
detour	v
detox	n
detox	v
detoxification	n
detoxification	n
detoxify	v
detraction	n
detraction	n
detractor	n
detrain	v
detriment	n
detrimentally	r
detritus	n
Detroit	n
deuce	n
deuce	n
deuterium	n
deuteron	n
Deuteronomy	n
deutzia	n
devaluation	n
devaluation	n
devalue	v
devalue	v
Devanagari	n
devastate	v
devastation	n
devastation	n
devastation	n
develop	v
develop	v
develop	v
develop	v
develop	v
develop	v
develop	v
develop	v
develop	v
develop	v
develop	v
develop	v
develop	v
developed	a
developed	a
developed	a
developer	n
developer	n
developing	a
development	n
development	n
development	n
development	n
development	n
development	n
development	n
developmental	a
developmentally	r
Devi	n
deviate	v
deviate	v
deviate	v
deviation	n
deviation	n
deviation	n
deviation	n
device	n
device	n
device	n
device	n
device	n
devices	n
devil-may-care	a
devil	n
devil	n
devil	v
devilish	a
devilish	a
devilishly	r
deviltry	n
devious	a
devious	a
devious	a
deviously	r
deviousness	n
devisal	n
devise	n
devise	n
devise	v
devising	n
devitalize	v
devoir	n
devolution	n
devolve	v
devolve	v
Devon	n
Devon	n
Devonian	n
devote	v
devoted	a
devoted	a
devotedly	r
devotion	n
devotion	n
devotion	n
devotional	n
devotional	a
devour	v
devour	v
devour	v
devour	v
devourer	n
devout	a
devoutly	r
devoutness	n
dew	n
Dewar	n
Dewar flask	n
dewberry	n
dewberry	n
dewdrop	n
Dewey	n
Dewey	n
Dewey	n
dewlap	n
dexamethasone	n
dexter	a
dexterity	n
dexterously	r
dextral	a
dextral	a
dextrin	n
dextroamphetamine sulphate	n
dextrocardia	n
dextrorotary	a
dextrose	n
dhak	n
Dhaka	n
Dharma	n
Dhaulagiri	n
dhole	n
dhoti	n
dhow	n
diabatic	a
diabetes	n
diabetes mellitus	n
diabetic	a
diabetic	n
diabetic	a
diabolically	r
diabolism	n
diachronic	a
diacritic	a
diacritical mark	n
diagnosable	a
diagnose	v
diagnose	v
diagnosis	n
diagnostic	a
diagnostic	a
diagnostician	n
diagonal	n
diagonal	n
diagonal	n
diagonal	n
diagonal	a
diagonally	r
diagram	n
diagram	v
diagrammatic	a
diagrammatically	r
dial	n
dial	n
dial	n
dial	n
dial	v
dial	v
dialect	n
dialectal	a
dialectic	a
dialectic	n
dialectic	n
dialectically	r
dialectician	n
dialectics	n
dialectology	n
dialog box	n
dialogue	n
dialogue	n
dialogue	n
dialyse	v
dialysis	n
dialyzer	n
diamagnetic	a
diamagnetism	n
diameter	n
diameter	n
diametral	a
diametric	a
diametrically	r
diamine	n
diamond	n
diamond	n
diamond	n
diamondback	n
Diana	n
Diana	n
dianoetic	a
Dianthus	n
diapason	n
diaper	n
diaper	n
diaphanous	a
diaphoretic	a
diaphoretic	n
diaphragm	n
diaphragm	n
diaphragm	n
diaphragm	n
diaphyseal	a
diaphysis	n
diarchy	n
diarist	n
diarrhea	n
diarrheal	a
diary	n
diary	n
Dias	n
diaspora	n
Diaspora	n
diaspora	n
diastasis	n
diastema	n
diastole	n
diastolic	a
diathermy	n
diathesis	n
diatom	n
diatomaceous earth	n
diatomic	a
diatonic	a
diatonic	a
diazepam	n
diazo	a
diazonium	n
dibble	n
dibble	v
dibble	v
dibs	n
dicarboxylic	a
dice	v
Dicentra	n
dicer	n
dichloride	n
dichlorodiphenyltrichloroethane	n
dichotomous	a
dichotomously	r
dichotomy	n
dichroism	n
dichromatic	a
dick	n
Dickens	n
Dickensian	a
dicker	v
dickey	n
dickey	n
Dickinson	n
dicky	a
dicot	n
dicotyledonous	a
Dictaphone	n
dictate	n
dictate	n
dictate	v
dictate	v
dictation	n
dictation	n
dictator	n
dictator	n
dictatorial	a
dictatorially	r
dictatorship	n
dictionary	n
didactic	a
didactically	r
didacticism	n
Didelphis	n
Diderot	n
Dido	n
die	n
die	n
die	n
die	v
die	v
die	v
die	v
die	v
die	v
die	v
die	v
die	v
die	v
dieback	n
Dieffenbachia	n
diencephalon	n
Diesel	n
diesel	n
diet	n
diet	n
diet	n
diet	n
diet	v
diet	v
dietary	a
dietary	n
dieter	n
dietetics	n
diethylstilbesterol	n
diethylstilbestrol	n
dietician	n
Dietrich	n
differ	v
difference	n
difference	n
different	a
different	a
different	a
different	a
differentia	n
differentiable	a
differentiable	a
differential	a
differential	a
differential	n
differential gear	n
differentially	r
differentiate	v
differentiate	v
differentiate	v
differentiated	a
differentiated	a
differentiation	n
differentiation	n
differentiator	n
differently	r
difficult	a
difficulty	n
difficulty	n
difficulty	n
diffidence	n
diffident	a
diffident	a
diffidently	r
diffract	v
diffraction	n
diffraction grating	n
diffuse	a
diffuse	a
diffuse	v
diffused	a
diffusely	r
diffuser	n
diffuser	n
diffusing	a
diffusion	n
diffusion	n
dig	n
dig	n
dig	n
dig	v
dig	v
dig	v
dig	v
digest	n
digest	v
digest	v
digest	v
digest	v
digest	v
digest	v
digest	v
digest	v
digester	n
digestibility	n
digestible	a
digestion	n
digestion	n
digestion	n
digestive	a
digestive	n
digger	n
diggings	n
diggings	n
digit	n
digit	n
digital	a
digital	a
digital	a
digital audiotape	n
digital subscriber line	n
digitalis	n
digitalization	n
digitalize	v
digitally	r
digitally	r
Digitaria	n
digitate	a
digitigrade	a
digitigrade mammal	n
digitization	n
digitize	v
digitizer	n
digitoxin	n
dignified	a
dignified	a
dignify	v
dignifying	a
dignity	n
dignity	n
dignity	n
digoxin	n
digraph	n
digress	v
digression	n
digression	n
digressive	a
digressive	a
Dijon	n
dike	v
dilapidate	v
dilapidation	n
dilatation	n
dilate	v
dilation	n
dilation	n
dilator	n
dilator	n
dilator	n
dilatoriness	n
dilatory	a
dildo	n
dilemma	n
dilettante	a
diligence	n
diligence	n
diligent	a
diligent	a
diligently	r
dill	n
dill	n
dilutant	n
dilute	v
diluted	a
dilution	n
dilution	n
diluvian	a
dim-sighted	a
dim-witted	a
dim	a
dim	a
dim	v
dim	v
dim	v
DiMaggio	n
Dimash	n
dime	n
dime bag	n
dimenhydrinate	n
dimension	n
dimension	n
dimension	v
dimension	v
dimensional	a
dimensional	a
dimensionality	n
dimensioning	a
dimer	n
diminish	v
diminished	a
diminished	a
diminishing	a
diminution	n
diminutive	n
diminutiveness	n
dimity	n
dimly	r
dimly	r
dimmed	a
dimmer	n
dimness	n
dimness	n
dimness	n
dimorphic	a
dimorphism	n
dimorphism	n
dimple	n
dimple	n
dimple	v
dimple	v
dimpled chad	n
dimwit	n
din	v
dine	v
dine	v
diner	n
diner	n
dinette	n
ding	n
ding	v
dingbat	n
dingdong	r
dinge	v
dinge	v
dinghy	n
dinginess	n
dingo	n
dining	n
dining car	n
dining table	n
DINK	n
Dinka	n
dinky	n
dinky	a
dinky	a
dinner	n
dinner	n
dinner dress	n
dinner jacket	n
dinnertime	n
dinnerware	n
dinoflagellate	n
dinosaur	n
dint	n
diocesan	a
diocesan	n
diocese	n
Diocletian	n
diode	n
diode	n
dioecious	a
Diogenes	n
diol	n
Dionysia	n
Dionysian	a
Dionysius	n
Dionysus	n
diopter	n
Dior	n
diorite	n
Dioscorea	n
Diospyros	n
dioxide	n
dip	n
dip	n
dip	n
dip	n
dip	n
dip	n
dip	n
dip	v
dip	v
dip	v
dip	v
dip	v
dip	v
dip	v
dip	v
dip	v
dip	v
dip	v
diphenhydramine	n
diphenylhydantoin	n
diphtheria	n
diphthong	n
diplegia	n
diplodocus	n
diploid	a
diploid	n
diploma	n
diplomacy	n
diplomat	n
diplomat	n
diplomate	n
diplomatic	a
diplomatic	a
diplomatically	r
diplopia	n
Diplopoda	n
Dipodomys	n
dipolar	a
dipole	n
dipole	n
dipped	a
dipper	n
dipsomania	n
dipstick	n
Diptera	n
dipterocarp	n
dipterous insect	n
diptych	n
Dirac	n
direct	a
direct	a
direct	a
direct	a
direct	a
direct	a
direct	a
direct	a
direct	a
direct	v
direct	v
direct	v
direct	v
direct current	n
directed	a
directed	a
directing	a
direction	n
direction	n
direction	n
direction	n
directional	a
directional	a
directionality	n
directive	n
directivity	n
directivity	n
directly	r
directly	r
directly	r
directness	n
director	n
director	n
director	n
Director of Central Intelligence	n
directorate	n
Directorate for Inter-Services Intelligence	n
directorship	n
directory	n
directory	n
dirge	n
dirk	n
dirndl	n
dirndl	n
dirt	n
dirt	a
dirtiness	n
dirtiness	n
dirty	a
dirty	a
dirty	a
dirty	a
dirty	a
dirty	a
dirty	a
dirty	a
dirty	a
dirty	a
dirty	a
dirty	v
Dis	n
disa	n
disability	n
disable	v
disable	v
disabled	n
disabled	a
disabling	a
disabuse	v
disabused	a
disaccharide	n
disadvantage	n
disadvantage	v
disadvantageous	a
disaffected	a
disaffection	n
disagree	v
disagree	v
disagreeable	a
disagreeable	a
disagreeable	a
disagreeably	r
disagreement	n
disagreement	n
disappear	v
disappearance	n
disappearance	n
disappearance	n
disappoint	v
disappointedly	r
disappointing	a
disappointingly	r
disappointment	n
disappointment	n
disapprobation	n
disapproval	n
disapproval	n
disapproval	n
disapprove	v
disapprove	v
disapproving	a
disapprovingly	r
disarm	v
disarm	v
disarm	v
disarming	n
disarming	a
disarrange	v
disarrange	v
disarranged	a
disarray	n
disarrayed	a
disassemble	v
disassociate	v
disassociation	n
disaster	n
disastrously	r
disavow	v
disavowal	n
disband	v
disband	v
disbandment	n
disbar	v
disbarment	n
disbelieve	v
disbeliever	n
disbelieving	a
disburse	v
discalced	a
discard	n
discard	n
discard	n
discard	v
discernability	n
discernible	a
discernible	a
discernible	a
discerning	a
discerning	a
discerning	a
discernment	n
discerp	v
discharge	n
discharge	n
discharge	n
discharge	n
discharge	n
discharge	n
discharge	n
discharge	v
discharge	v
discharge	v
discharged	a
disciple	n
discipleship	n
disciplinary	a
disciplinary	a
discipline	n
discipline	n
discipline	n
discipline	n
discipline	n
discipline	v
discipline	v
disciplined	a
disciplined	a
disclaim	v
disclaim	v
disclaimer	n
disclose	v
disclosed	a
disclosure	n
disco	n
disco	n
disco	v
discography	n
discoid	a
discolor	v
discolor	v
discolor	v
discoloration	n
discombobulated	a
discomfiture	n
discomfort	n
discomfort	n
disconcerting	a
disconcertingly	r
disconfirming	a
disconnect	v
disconnected	a
disconnected	a
disconnection	n
discontent	v
discontented	a
discontentment	n
discontinuance	n
discontinue	v
discontinue	v
discontinued	a
discontinuity	n
discontinuous	a
discontinuous	a
discord	n
discord	n
discord	n
discordance	n
discordant	a
discordant	a
discordantly	r
discorporate	a
discount	n
discount	v
discount house	n
discount rate	n
discourage	v
discouraged	a
discouragement	n
discouragement	n
discouragement	n
discouraging	a
discouraging	a
discouragingly	r
discourse	n
discourse	v
discourteous	a
discourteous	a
discourtesy	n
discourtesy	n
discover	v
discover	v
discover	v
discovery	n
discovery	n
discovery	n
discovery	n
discredit	v
discredit	v
discreditable	a
discredited	a
discredited	a
discreet	a
discreetly	r
discrepancy	n
discrepancy	n
discrepant	a
discrepant	a
discrete	a
discreteness	n
discretion	n
discretion	n
discretion	n
discretionary	a
discretionary	a
discriminate	a
discriminate	v
discriminate	v
discriminate	v
discriminating	a
discrimination	n
discrimination	n
discriminative	a
discriminative	a
discriminative stimulus	n
discriminatory	a
discriminatory	a
discursively	r
discus	n
discus	n
discussant	n
discussion	n
discussion	n
disdainful	a
disdainfully	r
disease	n
diseased	a
disembark	v
disembody	v
disembowel	v
disembowelment	n
disenchant	v
disenchanted	a
disenchanting	a
disenchantment	n
disenfranchise	v
disenfranchised	a
disenfranchisement	n
disengage	v
disengage	v
disengagement	n
disentangle	v
disentangled	a
disequilibrium	n
disestablish	v
disestablishment	n
disfavor	n
disfavor	n
disfigured	a
disfigurement	n
disfranchisement	n
disgraceful	a
disgracefully	r
disgruntle	v
disgruntled	a
disgruntlement	n
disguise	n
disguise	n
disguise	n
disguise	v
disgust	n
disgust	v
disgust	v
disgusted	a
disgustedly	r
disgusting	a
disgustingly	r
disgustingness	n
disgustingness	n
dish	n
dish	n
dish	n
dish	n
dish	v
dish the dirt	v
disharmony	n
dishearten	v
dished	a
disheveled	a
dishonest	a
dishonestly	r
dishonesty	n
dishonesty	n
dishonor	n
dishonor	n
dishonor	v
dishonor	v
dishonorable	a
dishonorably	r
dishonorably	r
dishpan	n
dishrag	n
dishwasher	n
dishwasher	n
dishwashing	n
dishwater	n
dishy	a
disillusioned	a
disincentive	n
disinclination	n
disinfect	v
disinfectant	n
disinfection	n
disinflation	n
disinformation	n
disingenuous	a
disingenuously	r
disingenuousness	n
disinherit	v
disinheritance	n
disinherited	a
disintegrate	v
disintegrate	v
disintegrate	v
disintegration	n
disintegrative	a
disinter	v
disinterest	n
disinterested	a
disinterestedly	r
disinterestedness	n
disinvolve	v
disjoin	v
disjoin	v
disjoined	a
disjoint	a
disjoint	v
disjointed	a
disjointed	a
disjointedness	n
disjunct	a
disjunct	a
disjunct	a
disjunct	a
disjunction	n
disjunctive	a
disk-jockey	v
disk	n
disk	n
disk jockey	n
disk overhead	n
diskette	n
dislikable	a
dislike	n
dislike	v
disliked	a
dislocate	v
dislocate	v
dislocation	n
dislocation	n
dislocation	n
dislodge	v
dislodge	v
dislodgment	n
disloyal	a
disloyalty	n
dismally	r
dismally	r
dismantling	n
dismay	v
dismember	v
dismember	v
dismemberment	n
dismiss	v
dismiss	v
dismiss	v
dismiss	v
dismissal	n
dismissal	n
dismissal	n
dismissible	a
dismissive	a
dismissive	a
dismount	n
Disney	n
Disneyland	n
disobedience	n
disobedience	n
disobedient	a
disobedient	a
disobey	v
disoblige	v
disobliging	a
disorder	n
disorder	n
disorder	v
disordered	a
disorderliness	n
disorderly	a
disorderly	a
disorganization	n
disorganization	n
disorganize	v
disorganized	a
disorient	v
disorientation	n
disorientation	n
disorienting	a
disown	v
disownment	n
disparage	v
disparagement	n
disparagement	n
disparagingly	r
disparate	a
disparate	a
disparateness	n
disparity	n
dispassion	n
dispassionate	a
dispassionately	r
dispatch	n
dispatch	n
dispatch	n
dispatch	n
dispatch	v
dispatch	v
dispatch	v
dispatch	v
dispatcher	n
dispensable	a
dispensary	n
dispensation	n
dispensation	n
dispensation	n
dispense	v
dispensed	a
dispenser	n
dispenser	n
disperse	v
disperse	v
disperse	v
dispersed	a
dispersion	n
dispersion	n
dispirited	a
dispiritedly	r
displace	v
displace	v
displaced person	n
displacement	n
